ymd	title1	title2	kiji1	kiji2	cls	kw
20170215	中日		親子ら800人楽しむ	美濃加茂　新入学を祝うつどい	教育	市文化会館
20170215	中日		美濃加茂の県営公園正式名称変更へ　	昭和村なのに「平成記念」？？？	行政・政治	
20170215	中日		消費トラブル気軽に相談を	アピタ美濃加茂店でPR	行政・政治	
20170215	岐阜		卓球　県民大会	成績	行事	
20170215	岐阜		「舞妓列車」が運行終了	長良川鉄道「ながら」ランチ延べ135人利用	ビジネス	
20170214	中日		脅迫の疑い	多治見署	事件・事故	
20170214	中日		県民卓球大会	成績	行事	
20170214	岐阜		相続登記等相談会	岐阜地方法務局美濃加茂市局	行事	
20170214	中日		濃飛文芸	美濃加茂矢の会	文化	
20170214	中日		一票どの候補に？　出前講座で模擬投票	蜂屋小	教育	
20170214	岐阜		ピアノで課題曲演奏　関市でジュニア大会	入賞者の皆さん	行事	
20170214	中日		ふるさと納税沸騰３．５倍超	美濃加茂県内トップ　16年度既に8億8000万円突破	行政・政治	
20170214	中日		5分野の学び発表　食品科学科が最優秀	加茂農林高	教育	
20170212	岐阜		民話題材にオペラ	美濃加茂で公演　声楽家ら熱演	行事	「第２１回県民文化祭・ぎふ文化の祭典　ひだ・みの創作オペラ」
20170212	岐阜		東海高校新人バスケ	成績	行事	
20170212	中日		住民演じる伊深義民	美濃加茂　きょうまで創作オペラ	行事	「ひだ・みの創作オペラ」
20170211	岐阜		浅野さん（美濃加茂市）がエッセー集出版	詩と自分見つめ直す	ひと	
20170211	中日		新１年生を守る防犯ブザー贈呈	加茂地区防犯協会	教育	
20170210	中日		防災講座「いざという時どうするの？」	講師：大垣市の防災士西田重成さん	行事	市生涯学習センター
20170210	岐阜		防災講座	講師：清流の国ぎふ防災・減災センターコーディネーター西田重成さん	行事	市生涯学習センター
20170210	岐阜		郷土の獅子舞に愛着	山手小児童　保存会から伝統学ぶ	教育	古井地区お囃子獅子舞保存会
20170210	中日		美濃加茂の高齢者自慢の歌声を披露	カラオケ・芸能発表　入賞者の皆さん	行事	市健寿連合会
20170210	岐阜		社説　美濃加茂市のふるさと納税	市活性化へ官民連携を	その他	
20170210	中日		獅子舞の披露に児童ら興味津々	山手小学校	教育	古井地区お囃子獅子舞保存会
20170210	中日		伊勢型紙で旅する東海道五拾三次	游（ゆう）の会	行事	みのかも文化の森
20170210	岐阜		仕事の魅力伝える	美濃加茂市西中　本誌記者らが講話	教育	
20170210	岐阜		下呂市・美濃加茂市・加茂郡５町村	地域経済分析、連携探る　内閣官房ワークショップ	行政・政治	
20170210	岐阜		カボチャ生産者初の「サミット」	ＪＡめぐみの太田支店	行事	
20170209	中日		美濃加茂市「新庁舎構想」協議始まる	策定委初会議　来年１月めどに素案	行政・政治	
20170209	岐阜		美濃加茂市　新庁舎構想策定へ	建設基本計画委が初会合	行政・政治	
20170209	中日		授産製品日替わり出店	美濃加茂市役所　１５日まで８事業所	行政・政治	「ワークショップむくのき」（森山町）
20170208	岐阜		藤井氏「二審判決覆す」	美濃加茂市汚職上告趣意書提出へ	事件・事故	
20170208	中日		美濃加茂市長側「高裁判決誤り」	上告審に向け会見	事件・事故	
20170208	日経		美濃加茂市長が改めて無罪主張	上告審巡り東京で会見	事件・事故	
20170208	岐阜		寄付　学校祭の出店の収益	加茂農林高校	その他	
20170208	中日		寄付　加茂農林高校	社会福祉に	その他	
20170208	中日		児童が机の天板作り　山之上小新入生に贈る	アベマキ使い里山保全	教育	
20170207	岐阜		障害者事業所の作業や製品紹介		行政・政治	きらら美濃加茂
20170207	岐阜		園児、里山を冒険　美濃加茂市で森のようちえん	ドングリいっぱい拾ったよ	教育	山之上町の里山「楽天の森」
20170207	中日		可茂地区の火災７２件　	消防組合１６年統計　過去１０年で最少	その他	
20170207	岐阜		ミニバスケ女子　美濃加茂ク優勝		行事	
20170207	中日		わいわい山歩き園児ら自然満喫	森のようちえん	教育	「楽天の森」（山之上町）
20170206	中日		県高校新人大会弓道競技	成績	行事	
20170206	岐阜		県高校新人大会　弓道	成績	行事	
20170206	中日		朝日月例長距離競争大会	成績	行事	
20170206	中日		全国高校剣道選抜大会県予選会	成績	行事	
20170206	中日		中濃駅伝　４６チーム雨にも負けず	高校男子優勝：美濃加茂A　一般・高校女子優勝：美濃加茂	行事	
20170206	岐阜		バレーボール県中学生新人大会	成績	行事	
20170204	中日		７期連続黒字を報告	株主総会シティホテル美濃加茂	ビジネス	
20170204	中日		美濃加茂共立会新年総会に45人		ビジネス	
20170204	岐阜		県高校新人ゴルフ	成績	行事	
20170204	岐阜		同居女性に傷害疑いで逮捕	加茂署	事件・事故	
20170204	中日		可茂地区学校図書館教育賞　最優秀に小中４校	最優秀賞：伊深小、古井小	教育	
20170204	中日		主役脇役　好きな片付けを生かす	コワーキングスペース「co・ya＾ne（こ・やぁね）代表		
20170203	中日		長鉄乗って愛育んで	郡上市　26日に婚活イベント	行事	長良川鉄道
20170203	中日		講演会　高橋余一と「生活絵巻」の世界	講師：茨城大非常勤講師清水ゆかりさん	図書館	市東図書館
20170203	岐阜		美濃加茂商工会議所青年部児童らと交流	児童発達支援センター「カナリヤの家」	行事	
20170203	岐阜		新年総会で飛躍を誓う	美濃加茂共立会	ビジネス	シティホテル美濃加茂
20170203	中日		ミナモと節分豆まき	日本昭和村	行事	
20170203	中日		マシンで2000㍍全力の漕ぎ　川辺で県大会170人競う	成績上位の皆さん	行事	
20170203	岐阜		10日にDV被害女性支援の集い	美濃加茂市でNPO	行事	サポートグループ「手と手と手」　NPO法人「手をつなぐ女たちの会」
20170202	岐阜		第２１４回中濃・可茂囲碁大会	２位：高井正さん（美濃加茂市）、５位：堀部英雄さん（美濃加茂市）、６位：坂井道夫さん	ひと	可茂囲碁クラブ主催
20170202	中日		日本昭和村	「ミナモと節分豆まき」	行事	
20170202	岐阜		出会いは「ながら」で	２６日、列車婚活イベント	行事	観光列車　長鉄コン
20170202	岐阜		メダル獲得を目指す	日本ジュニア室内陸上　井戸さん（美濃加茂西中）決意	ひと	
20170202	岐阜		シティホテル美濃加茂が株主総会		ビジネス	
20170201	岐阜		四半期決算	セブン工業	ビジネス	
20170201	岐阜		ふるさと教育４３校表彰　県教委がフェスタ	千畝氏題材の劇も披露	教育	優秀賞：山之上小
20170201	岐阜		「市議会みんなで県支える」	美濃市で県市議会議長会議	行政・政治	副会長：美濃加茂市議会議長
20170131	岐阜		陸上　第６７回朝日月例長距離競争大会	成績	行事	
20170131	日経		選挙結果　美濃加茂市長　		事件・事故	
20170131	中日		美濃加茂市長選　藤井さん当選証書	残る任期「政策進める」	事件・事故	
20170131	日経		美濃加茂市長再選の藤井氏	「３年半に市民の評価」	事件・事故	
20170131	岐阜		美濃加茂市議補選　市役所で付与式	渡辺さんに当選証書	行政・政治	
20170131	岐阜		美濃加茂市出直し選再選	藤井氏「市長職全う」　４ヵ月の任期に意欲	事件・事故	
20170131	岐阜		第４２回可茂地区ミックスダブルスバドミントン大会	成績	行事	
20170131	中日		社説　美濃加茂市長選　市政と司法の間で・・・		事件・事故	
20170131	中日		県高校新人大会弓道競技中濃地区予選大会	成績	行事	
20170131	中日		県少年サッカー開幕	２次リーグ進出チームが決まる	行事	
20170131	岐阜		旧太田脇本陣林家住宅で消火訓練	国重文、火災から守れ	行事	
20170130	中日		駆け歩き事件簿	見事な連係プレー	その他	
20170130	岐阜		藤井美濃加茂市長再選	出直し選上告中、新人破る　投票率57.10％	事件・事故	
20170130	中日		美濃加茂市長選　疑問消えぬ圧勝劇	支持者「選挙必要なかった」	事件・事故	
20170130	中日		美濃加茂市長藤井氏再選	上告中任期残り４ヵ月	事件・事故	
20170130	中日		美濃加茂市長藤井さん再選	「多くの激励うれしい」　５月の市長選へも意欲	事件・事故	
20170130	岐阜		美濃加茂市長再選　「市民の信を得た」	藤井さん胸張る　裁判結論不透明有権者は複雑	事件・事故	
20170130	岐阜		美濃加茂市議補選当選者が決まる		行政・政治	
20170130	中日		編集日誌		事件・事故	美濃加茂市の出直し選
20170130	中日		第１９回日本ラインロマンチック街道マラソン	冬空の下マラソン　木曽川眺め快走ゴール後は豚汁	行事	
20170130	中日		知事選　市町村別得票	市町村別投票成績	行政・政治	
20170130	中日		県高校柔道新人大会	成績	行事	
20170130	岐阜		県高校新人大会　バスケットボール	成績	行事	
20170130	岐阜		県高校新人大会　サッカー　	結果	行事	
20170130	中日		県高校新人バレーボール大会	結果	行事	
20170130	中日		県高校バスケットボール新人大会	成績	行事	
20170130	中日		県高校サッカー新人大会	結果	行事	
20170130	中日		市議補選は渡辺氏当選		行政・政治	
20170130	中日	夕刊	再選の藤井市長が１ヵ月半ぶり登庁	美濃加茂	事件・事故	
20170130	岐阜		全国高校柔道県予選	成績	行事	
20170130	中日		中高生が重奏披露	中部日本審査　土岐で県大会	行事	美濃加茂市東フルート三重奏
20170129	中日		美濃加茂出直し市長選　市民からの支持信じて	2候補、最後の訴え熱く	事件・事故	
20170129	岐阜		県高校新人大会　バスケットボール、バレーボール	結果	行事	
20170129	岐阜		県知事選の前日有権者数　1月28日現在		行政・政治	
20170129	中日		投開票前日有権者数　1月28日現在		行政・政治	
20170129	岐阜		全国高校選抜剣道県予選	成績	行事	
20170128	中日		美濃加茂市長選も	美濃加茂市長選立候補者	事件・事故	
20170128	岐阜		美濃加茂市議補選立候補者		行政・政治	
20170128	岐阜		美濃加茂出直し市長選	最終盤舌戦ピーク	事件・事故	
20170128	中日		市議補選があす投開票	美濃加茂市議補選立候補者	行政・政治	
20170128	日経		岐阜ダブル選あす投開票	期日前投票知事選増加	事件・事故	
20170128	中日		加茂地区交安協と松井清彦さん喜び報告	交通安全で表彰	ひと	
20170128	岐阜		出直し美濃加茂市長選　あす投開票		事件・事故	
